,type,name,url,poster,description,review,IMDB,contentRating,genre,datePublished,keywords,duration,actor,director,creator,RottenTomatoes Audience Score,RottenTomatoes Tomato Meter
220,Movie,The Magician's Elephant,https://www.imdb.comhttps://www.imdb.com/title/tt2560092/,https://m.media-amazon.com/images/M/MV5BOGNkNWY3NmMtMDQ3NS00NWUzLWExYTMtMzFmZDg1ZWNiMTg0XkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_.jpg,An orphaned boy is told by a fortune teller that an elephant will help him find his lost sister.,"{'author': 'trapp_33', 'dateCreated': '2023-03-17', 'inLanguage': 'English', 'heading': 'Wonderful and fantastic tale.', 'reviewBody': 'First off, the plot is predictable, and you can guess where the tale is headed, but that doesn&apos;t mean it&apos;s a bad thing because this film is meant to make you feel happy and heartfelt. That caused us to marvel and enjoy the journey, and there were a number of things that contributed to my enjoyment of the journey. First, the directing was excellent; I was astounded by how, in some essential scenes, the camera switched to the character&apos;s point of view, giving me the impression that I was a part of the setting they were in. Second, the sound effects and visuals did a lot to make me enjoy the film; for example,the stunning sound effects inspired awe and wonder and were so calming and uplifting that it seemed as though the characters were in the room because of how expressive and lifelike their voices sounded. The character movements were fluent and natural, giving a lifelike experience, and the character animation was so lifelike and detailed that it felt like they were real. The brilliant and fascinating colors of the film made for an exciting and immersive experience. The unpleasant aspects of the movie are kind of concealed, so there aren&apos;t many of them. I believe they have discovered the recipe for the ideal animated feature.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.25,PG,"['Animation', 'Adventure', 'Comedy']",2023-03-17,"magician,elephant,cloud,journey,magic",PT1H39M,"[{'name': 'Noah Jupe', 'url': 'https://www.imdb.com/name/nm7415871/'}, {'name': 'Mandy Patinkin', 'url': 'https://www.imdb.com/name/nm0001597/'}, {'name': 'Brian Tyree Henry', 'url': 'https://www.imdb.com/name/nm3109964/'}]","[{'name': 'Wendy Rogers', 'url': 'https://www.imdb.com/name/nm0737258/'}]","[{'name': 'Martin Hynes', 'url': 'https://www.imdb.com/name/nm0405271/'}, {'name': 'Kate DiCamillo', 'url': 'https://www.imdb.com/name/nm1164216/'}]",4.15,3.25
221,Movie,The Matchmaker,https://www.imdb.comhttps://www.imdb.com/title/tt22497824/,https://m.media-amazon.com/images/M/MV5BZWMwNGFkOTAtOTA3MS00ZjlhLTllMTQtZTNhMjJlOTkxZGZjXkEyXkFqcGdeQXVyMTA3MTI2ODc5._V1_.jpg,"When an office worker becomes powerfully infatuated with his beautiful intern, he follows her to a desert resort overrun with bizarre forces.","{'author': 'waelalyafe1', 'dateCreated': '2023-05-09', 'inLanguage': 'English', 'heading': 'so bad acting, so bad every things', 'reviewBody': 'So bad acting, so bad every thing. The actors and the direction very very very bad.\n\nAnd there is no story at all just wasted more than an hour from my life :( I really don&apos;t recommend this movie for any 1 the music so bad the dialog so bad the acting so bad they tried to make the movie horror, and actually it&apos;s not at all also, the cast acting so cringe.\n\nI don&apos;t know how a good platform like Netflix accept this movie, I hope they remove it from the library So bad acting, so bad every thing. The actors and the direction very very very bad.\n\nAnd there is no story at all just wasted more than an hour from my life :( I really don&apos;t recommend this movie for any 1 the music so bad the dialog so bad the acting so bad they tried to make the movie horror, and actually it&apos;s not at all also, the cast acting so cringe.\n\nI don&apos;t know how a good platform like Netflix accept this movie, I hope they remove it from the library.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 1}}",1.85,TV-14,"['Drama', 'Mystery', 'Thriller']",2023-04-27,"psychological thriller,desert,backdrop,secret,psychological",PT1H21M,"[{'name': 'Husam AlHarthi', 'url': 'https://www.imdb.com/name/nm13133429/'}, {'name': 'Reem AlHabib', 'url': 'https://www.imdb.com/name/nm4129780/'}, {'name': 'Nour Alkhadra', 'url': 'https://www.imdb.com/name/nm11191446/'}]","[{'name': 'Abdulmohsen Aldhabaan', 'url': 'https://www.imdb.com/name/nm4375609/'}]",[],4.0,4.4
222,Movie,The Monkey King,https://www.imdb.comhttps://www.imdb.com/title/tt8637498/,https://m.media-amazon.com/images/M/MV5BNWZhZjUxZGUtMzM1OC00MjdmLWIzZjUtZTUzODc2ZTI2YzQzXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_.jpg,"Inspired by an epic Chinese tale, translated into an action-packed comedy, a Monkey and his magical fighting Stick battle demons, dragons, gods and the greatest adversary of all - Monkey&apos;s ego.","{'author': 'SnoopyStyle', 'dateCreated': '2023-08-25', 'inLanguage': 'English', 'heading': 'animated Chinese character', 'reviewBody': 'A monkey is born from a rock with light ray eyes. He gets banished from his troupe for his carelessness when a Demon takes another baby monkey. He tries to battle the Demon and fail. He steals a magical staff and intends to defeat 100 Demons to become a God himself. Village girl Lin joins him as his assistant.\n\nThe Monkey King is a traditional Chinese character and this Hollywood Netflix movie is trying to adapt it. I can&apos;t speak to the accuracy of the adaptation. The story is a series of energetic fights over some unknowable God/magic/fantasy. It all makes sense but it doesn&apos;t make it compelling. Mostly, I don&apos;t really like the Monkey. It may be easier to center the movie by using Lin as the lead. She seems to be the more relatable character. Maybe the kids will like a fighting monkey cartoon.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 5}}",2.9,PG,"['Animation', 'Action', 'Adventure']",2023-08-18,"animated,monkey,demon,enemy,chinese",PT1H37M,"[{'name': 'Jimmy O. Yang', 'url': 'https://www.imdb.com/name/nm4497202/'}, {'name': 'Bowen Yang', 'url': 'https://www.imdb.com/name/nm6299248/'}, {'name': 'Jolie Hoang-Rappaport', 'url': 'https://www.imdb.com/name/nm10043239/'}]","[{'name': 'Anthony Stacchi', 'url': 'https://www.imdb.com/name/nm0820934/'}]","[{'name': 'Steve Bencich', 'url': 'https://www.imdb.com/name/nm0070368/'}, {'name': 'Ron J. Friedman', 'url': 'https://www.imdb.com/name/nm1943855/'}, {'name': 'Rita Hsiao', 'url': 'https://www.imdb.com/name/nm0398763/'}]",3.25,2.95
223,Movie,The Mother,https://www.imdb.comhttps://www.imdb.com/title/tt6968614/,https://m.media-amazon.com/images/M/MV5BODlmZThjZGItOGRmMC00ODVjLWIzYWMtODBhYzQyZjE4NWE5XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,0,"{'author': 'tresm87', 'dateCreated': '2023-05-12', 'inLanguage': 'English', 'heading': 'Is Netflix even trying anymore ?', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 4}}",2.8,R,"['Action', 'Thriller']",2023-05-12,"female protagonist,assassin,daughter,danger,fight",PT1H55M,"[{'name': 'Jennifer Lopez', 'url': 'https://www.imdb.com/name/nm0000182/'}, {'name': 'Lucy Paez', 'url': 'https://www.imdb.com/name/nm5515054/'}, {'name': 'Omari Hardwick', 'url': 'https://www.imdb.com/name/nm1165044/'}]","[{'name': 'Niki Caro', 'url': 'https://www.imdb.com/name/nm0138927/'}]","[{'name': 'Misha Green', 'url': 'https://www.imdb.com/name/nm3207866/'}, {'name': 'Andrea Berloff', 'url': 'https://www.imdb.com/name/nm0075696/'}, {'name': 'Peter Craig', 'url': 'https://www.imdb.com/name/nm0185976/'}]",3.1,2.15
224,Movie,The Murderer,https://www.imdb.comhttps://www.imdb.com/title/tt22696230/,https://m.media-amazon.com/images/M/MV5BMmYxNjE3MWUtMWJiZS00MTQ1LWFjNmEtODg0MDY1Y2JiYWY5XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,0,"{'author': 'lee-96696', 'dateCreated': '2023-08-06', 'inLanguage': 'English', 'heading': 'A quirky dark comedy: think Cohen brothers do Thailand', 'reviewBody': None, 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 9}}",3.05,TV-MA,"['Comedy', 'Crime', 'Mystery']",2023-07-27,"murder,guilt,law,lawyer,detective",PT2H,"[{'name': 'Phetthai Vongkumlao', 'url': 'https://www.imdb.com/name/nm1002207/'}, {'name': 'Eisaya Hosuwan', 'url': 'https://www.imdb.com/name/nm8906232/'}, {'name': 'James Laver', 'url': 'https://www.imdb.com/name/nm6946589/'}]","[{'name': 'Wisit Sasanatieng', 'url': 'https://www.imdb.com/name/nm0765685/'}]","[{'name': 'Abishek J. Bajaj', 'url': 'https://www.imdb.com/name/nm4772560/'}]",4.4,2.0
225,Movie,The Noel Diary,https://www.imdb.comhttps://www.imdb.com/title/tt13007592/,https://m.media-amazon.com/images/M/MV5BMTA5YzcwNmYtY2E2OC00MzE5LTlkMWUtMmVhYTg1NGM5Nzk5XkEyXkFqcGdeQXVyMTUzNzc3NDAz._V1_.jpg,"The story of a man who returns home on Christmas to settle his estranged mother&apos;s estate. Once there, he discovers a diary that may hold secrets to his own past and of a beautiful young woman on a mysterious journey of her own.","{'author': 'Rachelle8765', 'dateCreated': '2022-11-24', 'inLanguage': 'English', 'heading': 'A very pleasant surprise', 'reviewBody': 'I was binging some cheesy Christmas movies and I saw this and I thought ok sounds like another typical 4, 5 average I&apos;ll pass the time.\n\nI was surprised, it was a really very nice movie. I even shed a tear there at the end.\n\nI really liked it. Great movie, great acting. It touches on so many painful subjects but not in a heavy way. The actors are all great, nothing cheesy and it does have a Christmas vibe to it. Ok well maybe a few scenes were slightly cheesy but the rest is really good and sad , that I was really thrilled and smiled at those cheesy moments. I finished the movie having a lot of thoughts about my own life and the people in it, so relatable. Definitely not what i expected feeling after a Christmas movie.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 7}}",3.05,13+,"['Comedy', 'Drama', 'Romance']",2022-11-24,"christmas,holiday,australian shepherd,based on novel,love",PT1H39M,"[{'name': 'Justin Hartley', 'url': 'https://www.imdb.com/name/nm1261997/'}, {'name': 'Barrett Doss', 'url': 'https://www.imdb.com/name/nm5495383/'}, {'name': 'Bonnie Bedelia', 'url': 'https://www.imdb.com/name/nm0000889/'}]","[{'name': 'Charles Shyer', 'url': 'https://www.imdb.com/name/nm0796124/'}]","[{'name': 'Charles Shyer', 'url': 'https://www.imdb.com/name/nm0796124/'}, {'name': 'Rebecca Connor', 'url': 'https://www.imdb.com/name/nm13493720/'}, {'name': 'David Golden', 'url': 'https://www.imdb.com/name/nm0325406/'}]",3.2,3.45
226,Movie,The Out-Laws,https://www.imdb.comhttps://www.imdb.com/title/tt11274492/,https://m.media-amazon.com/images/M/MV5BM2JmMmE0NjYtODUzNS00ZDg2LTk2ZjMtNDBiNjhlMGU2NjJlXkEyXkFqcGdeQXVyMTQ4NTgxNzYx._V1_.jpg,"A straight-laced bank manager about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.","{'author': 'beammeup-29554', 'dateCreated': '2023-07-08', 'inLanguage': 'English', 'heading': 'Devine scream...Not!', 'reviewBody': 'There a few laughs in the movie, I gotta give it that. But for the most part this movie is stupid, cliche and down right annoying. Adam Divine is a frigging train wreck, his delivery of the dialogue is so over the top it&apos;s hard to stomach. His screaming like a baby is neither funny or any way entertaining and there is way, way too much of it. The thing is, with some better casting and better direction it could have been a great movie. Nina Dobrev is the exception, she&apos;s pretty much makes it all work. Ellen Barkin and Pearce Brosnen have a pretty good pedigree but seem miscast and are not believable. How we made to the end, I don&apos;t know.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.7,R,"['Action', 'Comedy', 'Crime']",2023-07-07,"team action,gun,handgun,rom com,love",PT1H35M,"[{'name': 'Adam Devine', 'url': 'https://www.imdb.com/name/nm2796745/'}, {'name': 'Pierce Brosnan', 'url': 'https://www.imdb.com/name/nm0000112/'}, {'name': 'Ellen Barkin', 'url': 'https://www.imdb.com/name/nm0000289/'}]","[{'name': 'Tyler Spindel', 'url': 'https://www.imdb.com/name/nm2634746/'}]","[{'name': 'Ben Zazove', 'url': 'https://www.imdb.com/name/nm4475394/'}, {'name': 'Evan Turner', 'url': 'https://www.imdb.com/name/nm1602263/'}]",1.75,1.05
227,Movie,The Pale Blue Eye,https://www.imdb.comhttps://www.imdb.com/title/tt14138650/,https://m.media-amazon.com/images/M/MV5BZDg2YThlMTItYzhhMy00OWE3LTljYTAtYTExMDM5NzRjOGFhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets&apos; code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar All...","{'author': 'tresm87', 'dateCreated': '2022-12-29', 'inLanguage': 'English', 'heading': 'An uncanny period piece that both thrills and keeps full enthralled attention.', 'reviewBody': 'While many period pieces drag on and seem to be rather uneventful imo this product from Scott Cooper certainly delivers on holding my full attention throughout with ominous settings and suspenseful scenery. Bale is obviously a huge part of that as well with his dedicated ambition as usual for his roles. The story doesn&apos;t drag and violence is on display, something that I&apos;ve seen held back on in most thriller period pieces maybe aside from Sleepy Hollow (1998). Dare I say the execution of the set pieces and costumes were much more convincing as well and gave the film more authenticity. Overall I was surprised with this film and its effectiveness.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 8}}",3.3,16+,"['Crime', 'Horror', 'Mystery']",2023-01-06,"murder,year 1830,1830s,19th century,winter",PT2H8M,"[{'name': 'Christian Bale', 'url': 'https://www.imdb.com/name/nm0000288/'}, {'name': 'Harry Melling', 'url': 'https://www.imdb.com/name/nm0577982/'}, {'name': 'Simon McBurney', 'url': 'https://www.imdb.com/name/nm0564402/'}]","[{'name': 'Scott Cooper', 'url': 'https://www.imdb.com/name/nm0178376/'}]","[{'name': 'Scott Cooper', 'url': 'https://www.imdb.com/name/nm0178376/'}, {'name': 'Louis Bayard', 'url': 'https://www.imdb.com/name/nm3880787/'}]",3.45,3.15
228,Movie,The Perfect Find,https://www.imdb.comhttps://www.imdb.com/title/tt8400584/,https://m.media-amazon.com/images/M/MV5BZDFiNjQ0NWMtZjgwZC00MjRlLThlMjAtMDg4YWIzY2QzNmMxXkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_.jpg,"After a high-profile firing, Jenna&apos;s fashion career comeback hits a snag when she falls for a charming, much younger coworker - who happens to be her boss&apos;s son. As sparks fly, Jenna must decide if she&apos;ll risk it all on a secret r...","{'author': 'mg_rogers', 'dateCreated': '2023-06-29', 'inLanguage': 'English', 'heading': 'Rubbish - no worth watching.', 'reviewBody': 'Honestly I was expecting an entertaining film as I really like Gabriel Union... however, the film was so predictable and boring to watch. I&apos;m actually annoyed at myself for wasting my time watching this. Good films are meant to leave you thinking about them after, chuckling to yourself thinking about a particular scene or wanting to recommend it to a friend. This did for me none of those things I kept waiting for things to pick up, but then the film was over. Most of the acting was terrible, cringeworthy and difficult to watch. The main characters had zero chemistry and felt awkward to watch. Props to the soundtrack and videography though.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 2}}",2.55,TV-MA,"['Comedy', 'Drama', 'Romance']",2023-06-23,"love,parent,frenemy,son,fashion",PT1H39M,"[{'name': 'Gabrielle Union', 'url': 'https://www.imdb.com/name/nm0005517/'}, {'name': 'Keith Powers', 'url': 'https://www.imdb.com/name/nm5469428/'}, {'name': 'Gina Torres', 'url': 'https://www.imdb.com/name/nm0868659/'}]","[{'name': 'Numa Perrier', 'url': 'https://www.imdb.com/name/nm0667015/'}]","[{'name': 'Tia Williams', 'url': 'https://www.imdb.com/name/nm3109300/'}, {'name': 'Leigh Davenport', 'url': 'https://www.imdb.com/name/nm2372991/'}]",2.65,3.45
229,Movie,The Seven Deadly Sins: Grudge of Edinburgh Part 1,https://www.imdb.comhttps://www.imdb.com/title/tt17677744/,https://m.media-amazon.com/images/M/MV5BYTEyNjFkZDQtMGI3Mi00MWJlLWI3YmItM2IxOWI5MDRiM2VhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,"When sinister forces threaten the peace of Britannia, a young prince embarks on a perilous journey to save his loved ones and discover his true powers.","{'author': 'rbeaver-64850', 'dateCreated': '2023-03-09', 'inLanguage': 'English', 'heading': 'I Hate the new animation', 'reviewBody': 'I started the series last week and binge watched it all, including the movies. Whoever decided to change the animation style for Grudge of Eidenburgh should be keel hauled and gang beaten with a sock soap. It&apos;s TERRIBLE. It&apos;s so bad that it&apos;s hard to watch. I don&apos;t know if this style is cheaper then the old style but they need to banish this animation style and leave it locked away.\n\nBesides that, I am pleased that they are continuing the story with the 7 deadly children. I am looking forward to seeing more in the future as lomgmas they discontinue this awful animation. I am still currently watching it though. I just felt so strongly about the animation change that I had to get on here.', 'reviewRating': {'worstRating': 1, 'bestRating': 10, 'ratingValue': 3}}",2.75,TV-14,"['Animation', 'Action', 'Adventure']",2022-12-20,"based on manga,knight,son,kingdom,part one",PT52M,"[{'name': 'Ayumu Murase', 'url': 'https://www.imdb.com/name/nm4986852/'}, {'name': 'Jeannie Tirado', 'url': 'https://www.imdb.com/name/nm7429639/'}, {'name': 'Kôki Uchiyama', 'url': 'https://www.imdb.com/name/nm2146022/'}]","[{'name': 'Bob Shirohata', 'url': 'https://www.imdb.com/name/nm1245805/'}]","[{'name': 'Rintarou Ikeda', 'url': 'https://www.imdb.com/name/nm9484025/'}, {'name': 'Nakaba Suzuki', 'url': 'https://www.imdb.com/name/nm10880010/'}]",0.0,0.0
